ABEP,52.139421646,-4.571308784,188.50553689999998
ABER,57.144007196000004,-2.080221959,53.4723618
ABFM,56.714070197,-111.346089327,235.65775860000002
ABGP,55.151303077,-118.83097028899999,657.5250930999999
ABGS,0.220824397,-260.612478983,235.8802952
ABHR,50.582180016,-113.873848886,1034.0741842
ABHV,50.582264066,-113.873810454,1031.9148
ABIU,46.077717527,-336.433727901,307.5539477
ABL1,32.453688964,-99.730450762,501.9640524
ABLB,54.769561946,-111.954855185,559.2781482
ABLD,53.256630842,-113.528241659,723.6075405
ABLT,49.706242931000006,-112.83529656,896.3430707
ABMF,16.262305193,-61.527536672,-25.519888
ABMH,50.021855516,-110.69736018299999,696.6638741
ABMK,57.171944522,-111.599871764,256.5520188
ABMN,51.663106377,-112.76801940700001,822.5407116
ABMO,53.801422824,-113.64835063700001,688.326771
ABMR,51.662935489,-112.76805499700001,820.5252383999999
ABNA,53.56946357100001,-113.501594309,677.9838099
ABNC,51.064076775,-114.086979253,1125.1769927
ABNY,-35.027146939,-242.113435212,-12.8578504
ABOK,50.726134478999995,-113.981918472,1043.5438816
ABOL,51.791721677,-114.105803347,1030.6148786
ABOO,8.99211038,-322.19056802,1969.9310853
ABPD,4.476566275,-74.098868138,2958.4720921999997
ABPE,53.668040902,-115.99095195299999,837.3290856000001
ABPO,-19.018306016,-312.770788389,1552.9678304000001
ABPR,56.227829684,-117.340651478,415.4192123
ABPW,4.689569091,-73.995114617,2837.1031545
ABQ5,34.957379026999995,-106.49446665299999,1719.7400212999999
ABQ6,34.957132305,-106.494483468,1720.6499640999998
ABRA,-22.722027977,-65.697303802,3529.0402676
ABRD,52.271222138,-113.817095899,848.1531386
ABRH,52.371938795,-114.90988434100001,991.8626962000001
ABRK,31.12046152,-306.773519496,1535.3034458
ABRN,42.760741791,-120.100255173,1370.4842784000002
ABRO,52.370693013,-114.90736251700001,993.1782858999999
ABSL,52.32752841600001,-112.71336666,802.3581638999999
ABSM,51.060934278999994,-113.387269356,976.0931999
ABSP,53.541836693,-113.975771989,689.0544085
ABST,52.325424436999995,-112.726553439,803.5455168
ABSW,53.560281978,-113.31702751,669.3263961
ABUZ,11.151739920999999,-352.351312579,705.0593623999999
ABVI,18.729683871,-64.332485088,-35.5673966
ABYW,52.424081533999995,-4.0043839619999995,99.0046189
AC02,56.950585873,-154.183044319,126.842092
AC03,59.77063823100001,-151.864533232,19.5871504
AC06,59.763637663999994,-150.890558147,631.4067999
AC07,65.961293322,-161.286615911,176.3366011
AC08,58.928775308999995,-153.644699874,644.1587695000001
AC09,59.868477864,-144.523846583,368.8692555
AC10,54.522581683999995,-164.88672818,170.4582737
AC11,61.807078778999994,-148.331747968,790.8371387
AC12,54.830963256000004,-159.589561554,84.39392409999999
AC13,55.821896358000004,-155.622399895,222.8128338
AC14,60.848700668,-147.999579922,748.7196627999999
AC15,60.48133285,-149.724006125,151.4181274
AC16,60.518204063,-148.09323381299998,34.0683138
AC17,60.663903311000006,-152.403846025,882.5694387
AC18,58.925958374,-152.249531025,214.6697435
AC19,62.519213883,-153.60733262600002,546.4890078
AC20,60.929207643999995,-149.352502878,43.6355753
AC21,55.921090251,-159.127721821,170.9414492
AC23,60.475093322,-150.877953559,80.7580782
AC24,58.681573012,-156.652754719,36.3496211
AC25,55.088968547,-162.314051856,584.2696209
AC26,58.214555559,-154.150291676,190.1060061
AC27,59.252507772,-154.162880509,417.4765825
AC28,55.078490996999996,-160.049160266,365.0869315
AC29,59.42958766100001,-146.33997592,56.525162300000005
AC30,59.85581775399999,-147.739232681,750.7478567
AC31,64.637976517,-162.239126089,228.3417867
AC32,61.473121218,-150.73691688,1347.7274167
AC33,62.671178346000005,-150.685072674,1521.1129495999999
AC34,57.220026691,-153.279177135,103.2254302
AC35,59.375811338000005,-150.79324485700002,408.4231168
AC36,60.955317432,-150.608347928,46.4466321
AC37,60.439687803999995,-153.865383376,1626.5904305
AC38,57.753685253,-153.341871854,43.772982
AC39,58.6097199,-152.394072858,157.1178177
AC40,56.93035282,-158.618570491,39.884770399999994
AC41,55.908669048,-160.407304378,407.7251875
AC42,54.471776781,-162.783651385,257.8740416
AC43,59.521279046000004,-149.628735128,69.52001800000001
AC44,61.242173007,-149.567124758,832.1305377
AC45,56.564453307,-154.180960613,451.05915880000003
AC46,61.986269671,-151.52400119700002,619.7442348
AC47,60.081451568,-152.623944586,922.2597850999999
AC48,60.645861608999994,-147.34301598,379.5378681
AC50,65.553849425,-164.5665695,516.8578336
AC51,61.498083603999994,-151.835347859,957.3766497000001
AC52,57.567250066999996,-157.57421607700002,51.8112235
AC53,61.768973061000004,-150.068952009,57.4507639
AC55,62.384444382,-151.764589598,1012.3285357999999
AC57,61.138596529,-145.742702689,826.3531027
AC58,57.156088491999995,-170.217819815,19.380770499999997
AC59,59.56719883,-153.58520038,308.5462937
AC60,52.714619602,-185.92373123099998,18.2657167
AC61,64.029260085,-142.075847143,745.4211198
AC62,63.083606773999996,-146.312693965,1347.0979229
AC63,63.502426803999995,-145.847245021,815.0280279
AC64,62.714015618000005,-144.303986554,774.4159837999999
AC65,62.831510505,-143.704216685,735.7858816
AC66,51.37812971,-180.69867371400002,106.7756903
AC67,57.790717556000004,-152.425432188,347.21390289999994
AC69,63.112613857,-142.026535319,644.6129486000001
AC70,63.304711316,-148.18832038899998,810.8430692000001
AC71,64.049305542,-145.713623826,363.9835966
AC72,63.695058816999996,-145.887696835,558.8055423999999
AC74,63.464356823,-148.807258771,668.5631718999999
AC75,62.999304822,-149.608820268,608.6209977000001
AC76,63.039998312,-143.258815879,1585.2538118
AC77,62.688032208,-145.426256285,746.8185292000001
AC78,63.113491282,-142.027937945,643.7452522000001
AC79,59.997868395,-147.403044785,287.7687147
AC80,62.394078002,-151.76504141,1114.4611011
ACA4,-27.598515984000002,-206.961243195,115.15026470000001
ACAD,47.915474625,-253.02803660700002,1289.4337725
ACAP,16.822252529,-99.856929959,335.7140546
ACCE,44.476183574,-353.011788485,1321.7341954
ACER,40.786657985,-344.05763710800005,764.7072241000001
ACHO,7.414730755,-80.17310678,35.5679492
ACHT,45.512786378,-61.02661518399999,21.019744600000003
ACHU,47.124445632,-356.319661725,327.2140623
ACIN,40.408880966999995,-1.4367689030000002,1178.3215005999998
ACL2,-27.270289215,-208.30037791599997,509.3328621
ACME,40.102089725999996,-79.438004342,558.1414818
ACNS,41.700051169,-6.352106168,871.2217087000001
ACOM,46.547934254,-346.485101288,1774.6818405000001
ACOR,43.364382871000004,-8.398934087,66.9159979
ACP1,9.371392241,-79.949859377,12.8004569
ACP6,9.238476127,-79.407823182,943.5033535
ACPM,-33.447180148,-70.537433418,724.6759091
ACQU,38.056102205,-345.411722787,90.16040859999998
ACRA,5.558086317999999,-0.20299520100000001,61.9388834
ACSB,33.274264933000005,-117.444891086,-12.2960356
ACSO,40.232360714,-82.98153122,248.1739735
ACSX,33.274265297,-117.44489206899999,-12.291230300000002
ACTO,43.608708115,-80.062360963,330.38296560000003
ACU2,41.743625713,-70.886483667,3.6594437000000006
ACU5,41.743563948,-70.886954635,5.2860968
ACU6,41.743252835,-70.886592033,5.0205257
ACYA,16.837971822,-99.902980087,-6.951206
ADA1,47.306719978000004,-96.515502431,252.8550074
ADAM,52.368459682,-355.099867992,72.0433857
ADAN,37.003499893000004,-324.656286005,60.6128282
ADAR,52.789216878999994,-4.741334526,148.4205799
ADAX,43.710783641999996,-1.055593899,70.7765941
ADD0,9.034930377,-321.23375456900004,2437.0307961999997
ADD1,9.03529577,-321.23392096,2438.3913746999997
ADDU,-0.690592965,-286.84985699099997,-89.1006776
ADE0,16.296864446,-61.086458515,-40.2814263
ADE1,-34.728996446,-221.352652855,38.0236503
ADE2,-34.728997814,-221.35265362299998,38.0599391
ADEE,57.133485263000004,-2.158845085,150.7287746
ADEL,-34.931208626,-221.39633696200002,54.987539100000006
ADIS,9.03513525,-321.233696522,2439.1655747
ADIY,37.745859521,-321.77031978,711.1813593999999
ADJU,46.09541778,-332.810676334,139.7883077
ADKS,29.790969322,-95.58640923700001,2.8305747
ADLK,60.716655192,-138.35843267799999,1437.6697103
ADLL,42.196394973000004,-120.006710894,1545.8641693
ADMN,-35.99287119,-211.216023598,1018.8038270999999
ADN1,39.297576316,-336.873005301,51.9086828
ADOB,33.689275478,-111.917996885,531.4479732
ADR2,52.17980127,-354.04017767,88.26751750000001
ADRI,41.91898938,-84.024279558,205.95999530000003
ADRN,52.201604909,-354.051294534,82.7151874
ADSJ,39.404280769,-3.221782948,704.483072
ADVT,45.340930508999996,-64.787663908,-9.4572587
AEDA,-20.546209406,-70.177656984,90.1511566
AEGY,45.186371286,-331.184937407,72.5561093
AERO,32.80746746,-117.12437979399999,92.6906227
AFAL,46.527143028999994,-347.82548451,2284.0802404
AFHT,34.351237618,-297.782358801,926.4209939
AFKB,34.521873618,-290.81823247799997,1787.7900072999998
AFKL,34.521881814000004,-290.818270658,1785.7800485
AFYN,38.73836248,-329.438996591,1072.3501675
AFYT,40.097136161,-336.56467532700003,106.1315937
AGAR,23.853780491,-268.719075812,-9.457609800000002
AGCA,8.315046767,-73.595418972,200.9022553
AGDE,43.296382707,-356.533573389,65.6975765
AGDS,43.312652738000004,-356.525676231,68.2388499
AGEN,44.172517803999995,-359.38845057199995,113.7386378
AGGO,-34.873707005,-58.139856887,39.664074299999996
AGID,39.717562693000005,-316.96712405,1672.6786072
AGIG,44.08654077,-331.35806620700004,48.519501299999995
AGIL,45.077045903,-331.107851275,179.4294507
AGIO,35.191504135,-334.282003385,40.583045899999995
AGMC,35.013229629,-85.188542186,204.675033
AGMT,34.594281855,-116.429377366,1337.8227700999998
AGNA,39.483652069,-338.153002788,145.5575053
AGNE,45.467941163999996,-352.86038073300006,2354.5859132
AGPR,18.467533222,-67.111234617,72.9822208
AGPS,33.340250854000004,-111.685908149,380.9130243
AGR2,40.354875027,-344.171508176,658.6770817
AGRD,41.848967146999996,-1.9305583769999999,1010.9008600999999
AGRG,37.320284002,-346.39882882,297.3535585
AGRI,38.623994733,-338.59097032799997,124.1027132
AGU1,8.315225272000001,-73.59536386,201.5746416
AGUA,34.247891279,-112.058536227,978.6442055
AGUE,40.575584162,-8.446889582,102.9902682
AGUI,27.903877494,-15.445833257,329.12708100000003
AHID,42.773119172,-111.063740411,1975.542066
AHTI,-38.411447433,-181.953997175,563.2575199
AHTO,42.08396394,-332.04788578299997,68.1927513
AHUP,19.379109266,-155.266097603,1104.8813965999998
AHVA,31.339645558,-311.315571776,12.593019400000001
AHVZ,31.343866026,-311.25564954,5.745215
AIAH,33.849159884,-117.86247482200001,38.220325700000004
AICI,43.333564638,-1.014406315,121.401349
AIES,13.447257279,-89.050396421,37.8460127
AIGL,44.121398088999996,-356.41873978300004,1618.7565894000002
AILT,47.877011225,-356.644111496,186.791221
AINP,19.372651974,-155.458017845,1567.8809816
AIR2,51.293512036,-113.998306544,1091.3497639
AIRA,31.824061245,-229.400406812,314.65041360000004
AIRD,51.285461788,-113.993367832,1095.2271637000001
AIRP,27.697146514,-274.64207589299997,1284.7041191
AIRS,16.74082723,-62.213856463999996,84.3503055
AIS5,55.069071975,-131.599536051,32.398617699999996
AIS6,55.068883013000004,-131.599211619,32.420311100000006
AISD,33.023891888,-117.085783284,141.587007
AISH,61.193809835,-136.99914743600002,933.3222873999999
AITB,14.079448135,-259.387599166,-17.7562912
AIZK,56.599075445,-334.74979273400004,117.548326
AIZW,23.723527095999998,-267.26824328,767.9837729
AJAC,41.927457671,-351.23738487699995,98.7711797
AJAL,41.216069,-2.273605176,884.2254602
AJOE,59.012084314,-332.576070957,59.8072055
AKAG,61.173243123999995,-149.874851831,52.3620554
AKBG,61.558117193,-149.781791176,77.35293370000001
AKDG,39.660160798,-324.128356219,1404.9022155999999
AKED,64.845014138,-148.00504907,194.9742456
AKER,61.3286157,-149.56632977200002,110.59828040000001
AKFN,64.848849258,-147.692551085,153.5835299
AKFX,64.960348954,-147.616761928,251.2196242
AKGG,54.198178032,-165.99367101200002,350.1961189
AKHR,38.369272341999995,-328.57025760700003,1046.4336395
AKKO,52.01623927,-289.063089167,368.1733238
AKLV,54.162697449,-165.955822628,543.3003401000001
AKMO,54.09025862399999,-166.012289366,297.9900478
AKNP,64.756957124,-147.394049657,162.92303930000003
AKPR,61.597967576,-149.110549258,90.287727
AKRB,54.12922809,-166.071082118,364.1301253
AKS1,37.047716754,-328.212502509,1193.4476432
AKSE,60.132497663,-149.436488045,44.3556382
AKSI,57.048860678000004,-135.338985035,19.9253422
AKSR,38.370390773000004,-326.001850477,1005.8673544
AKTO,-40.539805523000005,-183.538779637,432.9842006
AKUR,65.68542488899999,-18.122480752,134.169261
AKYR,34.980831195,-335.08739288099997,458.1593523
AL10,34.434999556,-86.26818504799999,167.15401310000001
AL13,34.60354582,-85.93076784799999,387.57496480000003
AL15,33.990250914,-86.07956389,142.7829755
AL20,34.710320247,-87.662711531,131.9339597
AL23,34.148575037,-87.953624962,141.18499719999997
AL2H,48.389780311,-123.48747172600001,31.750396399999996
AL30,33.532351064000004,-86.853413698,148.5219724
AL35,33.165119774000004,-86.756830307,146.3420149
AL40,32.962685369,-86.00629665299999,210.9720373
AL46,32.325689465,-85.16055326899999,117.3660074
AL4A,32.962100591,-86.00682009200001,208.66498190000002
AL50,33.167974342,-87.501514144,97.9323331
AL55,32.711487913,-87.615591299,62.1952007
AL60,32.411373873,-86.27054725200001,44.760333
AL62,32.14815705,-85.686770728,140.8139867
AL70,31.782747163000003,-85.96515018,141.9689886
AL76,31.874988962,-85.22568885,100.1220245
AL81,32.575713098,-88.18175660600001,21.108906899999997
AL82,32.257446213,-87.625821015,25.766914399999997
AL83,31.99464383,-87.33330659399999,44.2799467
AL84,31.700374799000002,-87.78916881200001,111.47495659999998
AL90,30.690830469,-88.03171145399999,-17.3228369
AL92,30.916390795999998,-87.77569087399999,60.9347713
ALA1,32.598857504,-85.503925471,184.103993
ALA2,43.287575323,-283.057361859,701.1592833999999
ALAB,41.404749167,-288.504479222,1227.241514
ALAC,38.338920494,-0.48122922799999995,60.3321844
ALAJ,28.063813776999996,-17.241075895999998,899.1163552999999
ALAL,19.381488537,-155.59153129,3203.5929851
ALAM,37.357958311,-115.158458356,1090.0045972
ALAN,31.307380773000002,-86.483958872,85.2750906
ALAR,-9.749223571,-36.653420137,266.2862543
ALAS,33.667002217,-85.830690781,203.1360142
ALAT,41.672895768000004,-346.616453179,286.56982489999996
ALAU,32.608147591999995,-85.480325892,193.5569979
ALAV,31.551877976999997,-85.234333741,110.0240726
ALB2,-36.077535209000004,-213.084442544,197.5519306
ALB3,7.760518933999999,-73.38943641,132.58000619999999
ALB4,43.934178327,-357.86320077199997,206.9680748
ALB5,39.945775699,-343.544080055,967.5950474
ALBA,38.977917759,-1.856401109,751.7593248
ALBE,34.475422528,-87.86455359200001,226.45302
ALBH,48.389781422,-123.48747011200001,31.7682625
ALBI,10.66349398,-61.51466838899999,19.128987600000002
ALBL,43.676566474,-93.32973796200001,371.5269877
ALBM,43.94715497,-357.847552185,222.7169806
ALBO,35.939844433000005,-3.03423158,62.2349302
ALBU,32.081643724,-88.233155114,16.8699162
ALBY,-34.950226895,-242.189813263,36.6371494
ALC1,33.262278037,-88.095397709,57.9477137
ALC2,41.056940789,-0.143950142,391.8422918
ALC3,37.982032906,-347.03327766300004,314.70695950000004
ALC4,38.785320016,-8.872932629,85.96919609999999
ALC5,41.057898675,-0.145299906,397.6390293
ALC6,33.104556816999995,-86.750550303,127.91570959999999
ALCA,37.7307681,-0.860798921,67.363192
ALCE,32.946012148,-87.150638681,56.237096900000004
ALCH,31.450991026999997,-88.19588290200001,22.840479000000002
ALCI,48.456936671,-321.093900346,142.4768635
ALCL,32.839944546,-86.629836085,167.657028
ALCN,34.163050115,-85.658623385,164.9079502
ALCO,38.697987274,-0.47354395299999996,640.1206915
ALCU,34.179871591,-86.84487654200001,222.829992
ALD1,50.779324726000006,-113.941083394,1095.5168307
ALDA,42.754404284,-2.331926845,881.814558
ALDB,52.15316787,-358.397169135,56.96128670000001
ALDE,27.984772766,-15.780270688,122.407191
ALDI,30.24916885,-88.07797591799999,-19.127316
ALDO,31.239492676999998,-85.440196782,79.68919240000001
ALDS,34.148175395,-87.404866289,226.25606000000002
ALE3,40.84916479,-334.146546091,59.815227799999995
ALEB,31.09145692,-87.055647456,13.5027804
ALEF,29.69183306,-95.63505216899999,5.5921498
ALEP,19.541161325,-155.64410804,2922.2618961999997
ALES,44.923287757,-351.38369192199997,147.102971
ALEX,45.892488761,-95.384412251,408.75998849999996
ALFA,33.685213319,-87.829315529,89.1789465
ALFD,64.984150957,-16.034184882,731.9845638999999
ALFO,30.416956239,-87.67507928399999,3.0304151000000004
ALFR,43.446657939,-70.73006581199999,51.0632703
ALG2,45.955249894,-78.070874299,202.2187456
ALG3,45.954806481000006,-78.072732518,207.3208805
ALGA,37.667103689,-0.862700475,82.69291729999999
ALGC,36.111044487,-5.44417344,117.1635864
ALGO,45.955800217,-78.07136709699999,200.8971071
ALGR,31.829028961,-86.617434706,114.9510194
ALGY,47.461179009,-354.39368148,245.03084359999997
ALH1,34.133291002,-88.001877579,132.693012
ALHA,25.407547873000002,-278.063781248,45.3785659
ALHC,33.523735159,-85.63486021199999,256.5580335
ALHL,33.887583121999995,-86.397950202,330.738964
ALIA,40.670855737,-0.703185178,1169.25749
ALIC,-23.670117123,-226.11448247400003,603.2784778
ALIF,41.327031501,-345.66538843300003,167.68805869999997
ALIN,44.923128478,-351.383662189,146.1496563
ALJA,33.831894382,-87.27758086600001,84.30280570000001
ALK2,52.650668708000005,-355.256293398,53.559527
ALK3,52.635515889,-355.253859965,70.66950770000001
ALKM,52.640388168,-355.27222977400004,63.03564620000001
ALLA,32.917406442,-85.400500342,237.1540023
ALLE,45.198776561,-356.288244631,1084.9246011
ALLG,39.653866305,-78.730700634,174.5530054
ALM1,52.371401026,-354.77762030400004,87.85275229999999
ALM2,48.556986235,-71.63820321,88.0662088
ALMA,-9.554709426,-35.777101669000004,84.80880920000001
ALMB,30.706733559,-88.04580604899999,-23.1432574
ALME,36.852534465,-2.459446078,127.5004188
ALMJ,31.028981663000003,-88.22974850899999,70.1146002
ALMO,38.705514098,-4.180249518,743.3507242000001
ALMR,36.862670099,-2.44087668,198.79563480000002
ALMZ,41.503123891,-2.538966951,1012.1376566
ALNB,31.377495558000003,-85.91604727,106.9019999
ALNC,34.68127981,-87.309450129,156.77896719999998
ALON,31.707936614,-325.393354371,55.695201000000004
ALOR,39.934361632,-355.85984366199995,189.53110719999998
ALP1,41.722404495,-347.38859390199997,239.67126180000002
ALPA,11.527984338,-72.91775697,1.8182087
ALPE,45.086614426000004,-353.916537638,1892.1699264000001
ALPH,52.131148568,-355.37435744199996,59.695524899999995
ALPP,34.824490351,-118.694797886,918.0726463
ALRA,41.733927415,-345.965615893,969.7901639
ALRE,31.411301614,-87.234248118,85.2450138
ALRT,82.494293888,-62.340462773999995,78.1363264
ALSA,42.89154282,-2.164389049,584.2742412
ALSC,59.1860316,-138.318349308,28.361308899999997
ALSE,32.44741987,-87.01177829,29.7484282
ALSN,44.923173078000005,-351.383648855,146.66174719999998
ALSP,34.41808483,-87.17204245799999,173.8069773
ALT2,40.822765916,-343.441445477,537.786577
ALTA,33.423499109,-86.121197605,148.58897230000002
ALTH,36.88960596,-120.66976205200001,18.7884095
ALTU,31.800204916,-85.954315457,141.1219888
ALU2,47.041890906000006,-356.373185819,324.0486874
ALUK,57.42413246899999,-332.92812722900004,238.30659759999998
ALUM,-27.323426458,-66.59662817,2736.9970179
ALUT,40.583907846,-111.620214625,2823.9943623000004
ALV2,42.819425369,-81.869217807,193.7308646
ALVN,29.400664698000003,-95.277621751,-12.4943381
ALW2,-34.709866619,-219.50671418599998,67.4434969
ALWB,30.415703851999996,-87.82650069799999,-23.3639435
ALWJ,26.458329949,-323.6223068,112.40136640000001
ALX2,31.197066876999997,-330.089006857,57.9918467
ALXN,48.671038373,-326.887352681,125.18775759999998
ALXR,43.969940298999994,-334.673354833,114.3831912
ALYT,54.393275718999995,-335.960290717,137.33182539999999
AMA1,39.119776471,-343.92347501,58.85260699999999
AMA2,46.367903938000005,-346.920509354,320.3347012
AMAN,1.22186128,-248.54243274599997,52.646600899999996
AMAR,38.208698747,-7.227879317,266.3183377
AMAS,40.665691695999996,-324.150704599,443.69652249999996
AMB1,-41.204932885,-213.623613041,62.961463
AMB2,45.540584641,-356.24986569699996,617.5926134
AMBC,-0.9692870020000001,-62.926278884,34.8712501
AMBE,54.434226246,-2.9647065710000002,110.98380890000001
AMBI,25.980889130999998,-97.482736265,-8.1288465
AMBL,49.859386106,-359.00567314,129.9403216
AMBN,-3.6955620430000002,-231.81510481200002,87.42895970000001
AMC2,38.803124587,-104.52459302700001,1911.3780563
AMC4,38.803123709,-104.524596143,1911.3883772
AMCO,-4.871987891,-65.333979242,75.8893621
AMCS,38.80312371,-104.524596126,1911.395264
AMDE,-20.241619667000002,-67.627404521,3715.8288528000003
AME1,53.464432188,-354.07866006300003,47.9826219
AME2,53.483303483,-354.13314767699995,69.1016925
AME3,29.449587803000004,-91.33812283700001,-15.7732209
AMEL,53.446465795,-354.235100686,60.63890010000001
AMER,51.677198038,-0.559350175,134.18239930000001
AMES,41.983130196,-93.68355739399999,288.2161756
AMHA,-7.516747776,-63.0284016,69.78445119999999
AMHG,42.036689503000005,-82.984796793,158.645362
AMHT,45.831904238,-64.188051216,36.8156689
AMHU,-7.503245699,-63.028516301,69.02850090000001
AMIY,47.96503285,-357.27184456099997,150.4571428
AMMN,32.028545475,-324.120461359,1074.5160882
AMMU,-3.396658535,-57.708589558999996,19.7064764
AMNH,21.500799193000002,-320.832424967,96.645268
AMNS,49.85883382,-357.76163307,90.0833473
AMOS,48.562916203,-78.11153966100001,265.8929923
AMPE,46.4147117,-347.20096218,616.4476394
AMPR,-2.631222501,-56.734336456,9.7388911
AMRF,52.169523256000005,-354.64702218,52.4054389
AMRI,31.634643448000002,-285.175485342,198.3293582
AMS1,48.146845113999994,-345.143308721,427.3709675
AMS2,52.385410652,-355.071993465,59.30101020000001
AMS3,48.564734908999995,-78.112259713,277.01719560000004
AMST,52.387317541,-355.16437932699995,87.6372564
